"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"High","2026-06-06 02:03:01 AM","2026-06-06 02:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-06 01:18:01 AM","2026-06-06 01:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 08:48:01 PM","2026-06-05 09:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 07:03:01 PM","2026-06-05 08:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 03:33:01 PM","2026-06-05 06:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","3h","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 11:03:01 AM","2026-06-05 01:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","2h 45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 07:18:01 AM","2026-06-05 09:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","2h 30m","No","Unsuppressed, Actions (5)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 06:03:01 AM","2026-06-05 06:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 05:03:01 AM","2026-06-05 05:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-05 03:18:01 AM","2026-06-05 04:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h 15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 11:18:01 PM","2026-06-05 12:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h 15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 07:03:01 PM","2026-06-04 08:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h 15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 04:18:02 PM","2026-06-04 05:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","59m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-04 03:55:02 PM","2026-06-04 03:56:02 PM","RESOLVED","ANU-APUA01-MPLS02","Generic SNMP: No SNMP data collection","1m","No","Actions (4)","alerttype: availability, city: antigua, class: network, component: zabbixagent, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-04 03:16:46 PM","2026-06-04 03:18:46 PM","RESOLVED","ANU-APUA01-MPLS02","ICMP: High ICMP ping loss","2m","No","Actions (4)","alerttype: availability, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 03:03:01 PM","2026-06-04 03:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-04 02:59:46 PM","2026-06-04 03:00:46 PM","RESOLVED","ANU-APUA01-MPLS02","ICMP: High ICMP ping response time","1m","No","Actions (4)","alerttype: network performance, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 09:48:01 AM","2026-06-04 10:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 07:48:01 AM","2026-06-04 08:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 05:18:01 AM","2026-06-04 05:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-04 02:48:01 AM","2026-06-04 03:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 08:33:01 PM","2026-06-03 08:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 06:33:01 PM","2026-06-03 06:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 06:03:01 PM","2026-06-03 06:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 02:23:53 PM","2026-06-03 02:53:53 PM","RESOLVED","ANU-APUA01-MPLS02","Interface et-0/0/0(TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS): Link down","30m","No","Actions (4)","alerttype: availability, alias: TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 02:23:50 PM","2026-06-03 02:33:50 PM","RESOLVED","ANU-APUA01-MPLS02","Interface et-0/0/0(TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS): Zero bandwidth usage","10m","No","Actions (4)","alerttype: capacity, alias: TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 01:23:53 PM","2026-06-03 02:03:53 PM","RESOLVED","ANU-APUA01-MPLS02","Interface et-0/0/0(TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS): Link down","40m","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 12:53:53 PM","2026-06-03 01:03:53 PM","RESOLVED","ANU-APUA01-MPLS02","Interface et-0/0/0(TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS): Link down","10m","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO_NAM-APUA-MPLS02_et-0/0/0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 12:23:53 PM","2026-06-03 03:03:53 PM","RESOLVED","ANU-APUA01-MPLS02","Interface ae0(TO_NAM-APUA-MPLS02_ae0_22768.CN_BKBN_MPLS): Link down","2h 40m","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO_NAM-APUA-MPLS02_ae0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: ae0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 11:33:01 AM","2026-06-03 03:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","4h 15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 07:48:01 AM","2026-06-03 08:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 03:33:01 AM","2026-06-03 03:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-03 02:33:01 AM","2026-06-03 02:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 10:48:01 PM","2026-06-02 11:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 08:48:01 PM","2026-06-02 10:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h 45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 05:33:01 PM","2026-06-02 06:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 02:03:01 PM","2026-06-02 04:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","2h 15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 10:48:01 AM","2026-06-02 11:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 10:18:01 AM","2026-06-02 10:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 06:48:01 AM","2026-06-02 07:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 05:48:01 AM","2026-06-02 06:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 02:03:02 AM","2026-06-02 02:41:02 AM","RESOLVED","ANU-APUA01-MPLS02","Generic SNMP: No SNMP data collection","38m","No","Actions (4)","alerttype: availability, city: antigua, class: network, component: zabbixagent, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 01:57:46 AM","2026-06-02 02:40:46 AM","RESOLVED","ANU-APUA01-MPLS02","ICMP: Unavailable by ICMP ping","43m","Yes","Messages (1), Actions (5)","alerttype: availability, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 01:33:01 AM","2026-06-02 02:41:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","1h 8m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 01:03:01 AM","2026-06-02 01:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-02 12:33:01 AM","2026-06-02 12:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 08:48:02 PM","2026-06-01 09:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","59m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 04:36:45 PM","2026-06-01 07:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","2h 41m 16s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-01 04:19:02 PM","2026-06-01 04:37:02 PM","RESOLVED","ANU-APUA01-MPLS02","Generic SNMP: No SNMP data collection","18m","No","Actions (4)","alerttype: availability, city: antigua, class: network, component: zabbixagent, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 04:14:46 PM","2026-06-01 04:35:46 PM","RESOLVED","ANU-APUA01-MPLS02","ICMP: Unavailable by ICMP ping","21m","No","Actions (4)","alerttype: availability, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 01:33:01 PM","2026-06-01 01:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 09:33:01 AM","2026-06-01 09:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 08:03:01 AM","2026-06-01 08:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 06:48:01 AM","2026-06-01 07:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 05:33:01 AM","2026-06-01 06:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 03:03:01 AM","2026-06-01 03:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-01 01:33:01 AM","2026-06-01 01:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 09:33:01 PM","2026-05-31 09:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 01:18:01 PM","2026-05-31 01:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 10:48:01 AM","2026-05-31 11:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 09:03:01 AM","2026-05-31 09:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 08:03:01 AM","2026-05-31 08:18:02 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 06:03:01 AM","2026-05-31 06:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-31 01:33:01 AM","2026-05-31 01:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-29 10:48:01 PM","2026-05-29 11:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-29 09:02:46 PM","2026-05-29 09:07:46 PM","RESOLVED","ANU-APUA01-MPLS02","ICMP: High ICMP ping response time","5m","No","Actions (4)","alerttype: network performance, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-05-28 10:18:01 PM","2026-05-28 10:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-28 11:03:01 AM","2026-05-28 11:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-27 10:48:01 PM","2026-05-27 11:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-27 09:03:01 PM","2026-05-27 09:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-26 11:33:01 PM","2026-05-26 11:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-26 01:03:01 PM","2026-05-26 01:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-26 05:18:01 AM","2026-05-26 05:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-25 05:15:46 PM","2026-05-25 05:18:46 PM","RESOLVED","ANU-APUA01-MPLS02","ICMP: High ICMP ping response time","3m","No","Actions (4)","alerttype: network performance, city: antigua, class: network, component: icmp, country: antigua, ip: 172.18.164.151, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-05-25 07:03:01 AM","2026-05-25 07:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-25 02:03:01 AM","2026-05-25 02:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 11:33:01 PM","2026-05-24 11:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 10:03:01 PM","2026-05-24 10:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 08:33:01 PM","2026-05-24 08:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 05:18:01 PM","2026-05-24 05:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
